Starting SCAN training
Namespace(model='gru', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name='last_model.pt', device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=50, layers=1, dropout=0.5, clip=5, use_attention=True, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.002187267178669572
Step 1000 - training loss: 1.3893587589263916
Step 2000 - training loss: 1.0595812797546387
Step 3000 - training loss: 0.8798261880874634
Step 4000 - training loss: 0.6666193008422852
Step 5000 - training loss: 0.5651046633720398
Step 6000 - training loss: 0.47388777136802673
Step 7000 - training loss: 0.42021092772483826
Step 8000 - training loss: 0.37904319167137146
Step 9000 - training loss: 0.3389912545681
Step 10000 - training loss: 0.3055039346218109
Step 11000 - training loss: 0.3002847731113434
Step 12000 - training loss: 0.26083263754844666
Step 13000 - training loss: 0.2204168736934662
Step 14000 - training loss: 0.22608353197574615
Step 15000 - training loss: 0.19598816335201263
Step 16000 - training loss: 0.19129982590675354
Step 17000 - training loss: 0.15601837635040283
Step 18000 - training loss: 0.14956976473331451
Step 19000 - training loss: 0.14920338988304138
Step 20000 - training loss: 0.14462214708328247
Step 21000 - training loss: 0.1217726320028305
Step 22000 - training loss: 0.10263370722532272
Step 23000 - training loss: 0.09531218558549881
Step 24000 - training loss: 0.09878160804510117
Step 25000 - training loss: 0.09965112060308456
Step 26000 - training loss: 0.07960807532072067
Step 27000 - training loss: 0.08406845480203629
Step 28000 - training loss: 0.08006313443183899
Step 29000 - training loss: 0.06124377250671387
Step 30000 - training loss: 0.06812435388565063
Step 31000 - training loss: 0.04999111592769623
Step 32000 - training loss: 0.06099477410316467
Step 33000 - training loss: 0.05961025878787041
Step 34000 - training loss: 0.04207952320575714
Step 35000 - training loss: 0.05602028965950012
Step 36000 - training loss: 0.05216413363814354
Step 37000 - training loss: 0.03944855555891991
Step 38000 - training loss: 0.03686603903770447
Step 39000 - training loss: 0.03172123432159424
Step 40000 - training loss: 0.05732911452651024
Step 41000 - training loss: 0.03898099437355995
Step 42000 - training loss: 0.036931466311216354
Step 43000 - training loss: 0.0304610226303339
Step 44000 - training loss: 0.03657722473144531
Step 45000 - training loss: 0.0985763743519783
Step 46000 - training loss: 0.03192097693681717
Step 47000 - training loss: 0.043327853083610535
Step 48000 - training loss: 0.03762267157435417
Step 49000 - training loss: 0.06383184343576431
Step 50000 - training loss: 0.018914183601737022
Step 51000 - training loss: 0.038486555218696594
Step 52000 - training loss: 0.01656404510140419
Step 53000 - training loss: 0.025947317481040955
Step 54000 - training loss: 0.035646501928567886
Step 55000 - training loss: 0.021016275510191917
Step 56000 - training loss: 0.030403027310967445
Step 57000 - training loss: 0.015671970322728157
Step 58000 - training loss: 0.034307435154914856
Step 59000 - training loss: 0.031437888741493225
Step 60000 - training loss: 0.013822084292769432
Step 61000 - training loss: 0.028611479327082634
Step 62000 - training loss: 0.02994137816131115
Step 63000 - training loss: 0.041440319269895554
Step 64000 - training loss: 0.015169426798820496
Step 65000 - training loss: 0.02610017918050289
Step 66000 - training loss: 0.023012999445199966
Step 67000 - training loss: 0.018291598185896873
Step 68000 - training loss: 0.026924816891551018
Step 69000 - training loss: 0.036199405789375305
Step 70000 - training loss: 0.005838555283844471
Step 71000 - training loss: 0.03716513514518738
Step 72000 - training loss: 0.020925356075167656
Step 73000 - training loss: 0.007662988733500242
Step 74000 - training loss: 0.024403143674135208
Step 75000 - training loss: 0.02877652831375599
Step 76000 - training loss: 0.024279069155454636
Step 77000 - training loss: 0.02604776807129383
Step 78000 - training loss: 0.017355812713503838
Step 79000 - training loss: 0.02152233198285103
Step 80000 - training loss: 0.013091023080050945
Step 81000 - training loss: 0.028799239546060562
Step 82000 - training loss: 0.022780459374189377
Step 83000 - training loss: 0.024274984374642372
Step 84000 - training loss: 0.017330223694443703
Step 85000 - training loss: 0.011371554806828499
Step 86000 - training loss: 0.02456819824874401
Step 87000 - training loss: 0.020368054509162903
Step 88000 - training loss: 0.024124985560774803
Step 89000 - training loss: 0.01348780281841755
Step 90000 - training loss: 0.05219551548361778
Step 91000 - training loss: 0.03275236487388611
Step 92000 - training loss: 0.03345685824751854
Step 93000 - training loss: 0.03562435880303383
Step 94000 - training loss: 0.004572474863380194
Step 95000 - training loss: 0.018130594864487648
Step 96000 - training loss: 0.030174434185028076
Step 97000 - training loss: 0.019467826932668686
Step 98000 - training loss: 0.01494575198739767
Step 99000 - training loss: 0.01323755457997322
Finished - running eval...
