Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/simple_split/size_variations/tasks_train_simple_p32.txt', valid='../data/SCAN/simple_split/size_variations/tasks_test_simple_p32.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=101000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=False, teacher_forcing_ratio=0.5, log_target_probs=False, seed=None)
----------
Loaded train dataset with 6691 entries
Loaded validation dataset with 14219 entries
Step 0 - training loss: 0.015647506341338158
Step 1000 - training loss: 22.976350784301758
Step 2000 - training loss: 16.2160701751709
Step 3000 - training loss: 13.700594902038574
Step 4000 - training loss: 11.906832695007324
Step 5000 - training loss: 10.303871154785156
Step 6000 - training loss: 9.333541870117188
Step 7000 - training loss: 8.70114803314209
Step 8000 - training loss: 7.8741607666015625
Step 9000 - training loss: 7.372440814971924
Step 10000 - training loss: 7.087563991546631
Step 11000 - training loss: 6.713484287261963
Step 12000 - training loss: 5.663888931274414
Step 13000 - training loss: 5.821781635284424
Step 14000 - training loss: 5.252557277679443
Step 15000 - training loss: 4.877780914306641
Step 16000 - training loss: 4.949599742889404
Step 17000 - training loss: 4.022301197052002
Step 18000 - training loss: 4.4518866539001465
Step 19000 - training loss: 4.301327228546143
Step 20000 - training loss: 3.9557244777679443
Step 21000 - training loss: 3.0451836585998535
Step 22000 - training loss: 3.161487102508545
Step 23000 - training loss: 3.9136741161346436
Step 24000 - training loss: 3.6548218727111816
Step 25000 - training loss: 2.9200868606567383
Step 26000 - training loss: 3.077549695968628
Step 27000 - training loss: 2.7745494842529297
Step 28000 - training loss: 2.87561297416687
Step 29000 - training loss: 2.2950034141540527
Step 30000 - training loss: 2.3822147846221924
Step 31000 - training loss: 2.7850823402404785
Step 32000 - training loss: 2.097562789916992
Step 33000 - training loss: 2.76375412940979
Step 34000 - training loss: 3.003770351409912
Step 35000 - training loss: 2.1889405250549316
Step 36000 - training loss: 2.068500280380249
Step 37000 - training loss: 2.184913158416748
Step 38000 - training loss: 1.9559751749038696
Step 39000 - training loss: 1.5540316104888916
Step 40000 - training loss: 1.7525417804718018
Step 41000 - training loss: 1.6976499557495117
Step 42000 - training loss: 2.007260799407959
Step 43000 - training loss: 1.5541059970855713
Step 44000 - training loss: 1.2983776330947876
Step 45000 - training loss: 1.4788172245025635
Step 46000 - training loss: 1.4268711805343628
Step 47000 - training loss: 1.606016755104065
Step 48000 - training loss: 1.0110465288162231
Step 49000 - training loss: 1.0928913354873657
Step 50000 - training loss: 1.522763967514038
Step 51000 - training loss: 1.141762137413025
Step 52000 - training loss: 1.2554302215576172
Step 53000 - training loss: 1.0565060377120972
Step 54000 - training loss: 0.7216548323631287
Step 55000 - training loss: 1.0153343677520752
Step 56000 - training loss: 0.8505545854568481
Step 57000 - training loss: 0.623017430305481
Step 58000 - training loss: 0.9349845051765442
Step 59000 - training loss: 0.7657817006111145
Step 60000 - training loss: 1.005263328552246
Step 61000 - training loss: 0.9016337394714355
Step 62000 - training loss: 0.9492231607437134
Step 63000 - training loss: 0.8798888921737671
Step 64000 - training loss: 0.4441176950931549
Step 65000 - training loss: 0.7145542502403259
Step 66000 - training loss: 0.7466417551040649
Step 67000 - training loss: 0.920311689376831
Step 68000 - training loss: 0.6911328434944153
