Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/simple_split/tasks_train_simple.txt', valid='../data/SCAN/simple_split/tasks_test_simple.txt', name='last_model.pt', device='cuda', bsz=1, steps=100000, eval_interval=25000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=False, teacher_forcing_ratio=0.5, log_target_probs=False, seed=None)
----------
Loaded train dataset with 16728 entries
Loaded validation dataset with 4182 entries
Step 0 - training loss: 0.002153680194169283
Step 1000 - training loss: 1.540067195892334
Step 2000 - training loss: 1.1731412410736084
Step 3000 - training loss: 0.9459223747253418
Step 4000 - training loss: 0.8229670524597168
Step 5000 - training loss: 0.6843913793563843
Step 6000 - training loss: 0.5770906209945679
Step 7000 - training loss: 0.5279892683029175
Step 8000 - training loss: 0.502987802028656
Step 9000 - training loss: 0.4615713357925415
Step 10000 - training loss: 0.40812617540359497
Step 11000 - training loss: 0.3816192150115967
Step 12000 - training loss: 0.36060842871665955
Step 13000 - training loss: 0.31118619441986084
Step 14000 - training loss: 0.31578171253204346
Step 15000 - training loss: 0.29216939210891724
Step 16000 - training loss: 0.2741909623146057
Step 17000 - training loss: 0.24848462641239166
Step 18000 - training loss: 0.2142142802476883
Step 19000 - training loss: 0.21865978837013245
Step 20000 - training loss: 0.2118522673845291
Step 21000 - training loss: 0.21819531917572021
Step 22000 - training loss: 0.16672936081886292
Step 23000 - training loss: 0.20353688299655914
Step 24000 - training loss: 0.17167514562606812
Step 25000 - running eval...
Step 25000 - Eval_acc: 60.69 % over 4182 data points (max 60.68866571018651).
Step 25000 - training loss: 0.14494562149047852
Step 26000 - training loss: 0.1520301252603531
Step 27000 - training loss: 0.15097856521606445
Step 28000 - training loss: 0.12952548265457153
Step 29000 - training loss: 0.1334967464208603
Step 30000 - training loss: 0.13687847554683685
Step 31000 - training loss: 0.11909651011228561
Step 32000 - training loss: 0.1354122906923294
Step 33000 - training loss: 0.13252238929271698
Step 34000 - training loss: 0.12853269279003143
Step 35000 - training loss: 0.10883823037147522
Step 36000 - training loss: 0.1099734678864479
Step 37000 - training loss: 0.09808095544576645
Step 38000 - training loss: 0.11919588595628738
Step 39000 - training loss: 0.09951835870742798
Step 40000 - training loss: 0.09587771445512772
Step 41000 - training loss: 0.08956480771303177
Step 42000 - training loss: 0.09389834851026535
Step 43000 - training loss: 0.10127224773168564
Step 44000 - training loss: 0.06773564219474792
Step 45000 - training loss: 0.08258658647537231
Step 46000 - training loss: 0.06225568428635597
Step 47000 - training loss: 0.06889931857585907
Step 48000 - training loss: 0.07969965785741806
Step 49000 - training loss: 0.062253136187791824
Step 50000 - running eval...
Step 50000 - Eval_acc: 69.92 % over 4182 data points (max 69.91869918699187).
Step 50000 - training loss: 0.06511443853378296
Step 51000 - training loss: 0.06162172928452492
Step 52000 - training loss: 0.06397589296102524
Step 53000 - training loss: 0.056692011654376984
Step 54000 - training loss: 0.04797288402915001
Step 55000 - training loss: 0.0642756000161171
Step 56000 - training loss: 0.0488022156059742
Step 57000 - training loss: 0.05937579646706581
Step 58000 - training loss: 0.04865346476435661
Step 59000 - training loss: 0.04511825740337372
Step 60000 - training loss: 0.044825732707977295
Step 61000 - training loss: 0.052774105221033096
Step 62000 - training loss: 0.05237086862325668
Step 63000 - training loss: 0.03700831159949303
Step 64000 - training loss: 0.03452974557876587
Step 65000 - training loss: 0.041866641491651535
Step 66000 - training loss: 0.03701745346188545
Step 67000 - training loss: 0.045285191386938095
Step 68000 - training loss: 0.03424130752682686
Step 69000 - training loss: 0.0360257551074028
Step 70000 - training loss: 0.0578095018863678
Step 71000 - training loss: 0.03137514367699623
Step 72000 - training loss: 0.03028506599366665
Step 73000 - training loss: 0.02877807430922985
Step 74000 - training loss: 0.030674761161208153
Step 75000 - running eval...
Step 75000 - Eval_acc: 93.71 % over 4182 data points (max 93.71114299378289).
Step 75000 - training loss: 0.037992145866155624
Step 76000 - training loss: 0.0354372076690197
Step 77000 - training loss: 0.03097963146865368
Step 78000 - training loss: 0.04576604440808296
