Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/simple_split/size_variations/tasks_train_simple_p64.txt', valid='../data/SCAN/simple_split/size_variations/tasks_test_simple_p64.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=101000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=False, teacher_forcing_ratio=0.5, log_target_probs=False, seed=None)
----------
Loaded train dataset with 13382 entries
Loaded validation dataset with 7528 entries
Step 0 - training loss: 0.0022817011922597885
Step 1000 - training loss: 1.5270317792892456
Step 2000 - training loss: 1.101240634918213
Step 3000 - training loss: 0.9065037369728088
Step 4000 - training loss: 0.8109285831451416
Step 5000 - training loss: 0.690117597579956
Step 6000 - training loss: 0.6308805346488953
Step 7000 - training loss: 0.5598153471946716
Step 8000 - training loss: 0.5067374110221863
Step 9000 - training loss: 0.4998385012149811
Step 10000 - training loss: 0.46786439418792725
Step 11000 - training loss: 0.430250346660614
Step 12000 - training loss: 0.4145520031452179
Step 13000 - training loss: 0.3603249192237854
Step 14000 - training loss: 0.3303826153278351
Step 15000 - training loss: 0.34235063195228577
Step 16000 - training loss: 0.30017322301864624
Step 17000 - training loss: 0.28845787048339844
Step 18000 - training loss: 0.2467505931854248
Step 19000 - training loss: 0.2569175064563751
Step 20000 - training loss: 0.2441367655992508
Step 21000 - training loss: 0.21175114810466766
Step 22000 - training loss: 0.25238263607025146
Step 23000 - training loss: 0.20178860425949097
Step 24000 - training loss: 0.1861339807510376
Step 25000 - training loss: 0.19275201857089996
Step 26000 - training loss: 0.20120538771152496
Step 27000 - training loss: 0.170013427734375
Step 28000 - training loss: 0.16212719678878784
Step 29000 - training loss: 0.16617102921009064
Step 30000 - training loss: 0.1644727885723114
Step 31000 - training loss: 0.13309195637702942
Step 32000 - training loss: 0.11524518579244614
Step 33000 - training loss: 0.14030584692955017
Step 34000 - training loss: 0.12344662100076675
Step 35000 - training loss: 0.10310664027929306
Step 36000 - training loss: 0.1265460103750229
Step 37000 - training loss: 0.09579005092382431
Step 38000 - training loss: 0.08616012334823608
Step 39000 - training loss: 0.12026368826627731
Step 40000 - training loss: 0.09601520746946335
Step 41000 - training loss: 0.07198908925056458
Step 42000 - training loss: 0.08769146353006363
Step 43000 - training loss: 0.07661626487970352
Step 44000 - training loss: 0.07845708727836609
Step 45000 - training loss: 0.09075416624546051
Step 46000 - training loss: 0.08536865562200546
Step 47000 - training loss: 0.08031708002090454
Step 48000 - training loss: 0.07344802469015121
Step 49000 - training loss: 0.06522217392921448
Step 50000 - training loss: 0.07591047137975693
Step 51000 - training loss: 0.0662325769662857
Step 52000 - training loss: 0.05405592918395996
Step 53000 - training loss: 0.06064293533563614
Step 54000 - training loss: 0.06484299153089523
Step 55000 - training loss: 0.04906967654824257
Step 56000 - training loss: 0.05018041282892227
Step 57000 - training loss: 0.049336813390254974
Step 58000 - training loss: 0.062080591917037964
Step 59000 - training loss: 0.053400669246912
Step 60000 - training loss: 0.048817701637744904
Step 61000 - training loss: 0.05763464793562889
Step 62000 - training loss: 0.06172509118914604
Step 63000 - training loss: 0.039824407547712326
Step 64000 - training loss: 0.06481029093265533
Step 65000 - training loss: 0.04624449834227562
Step 66000 - training loss: 0.040394511073827744
Step 67000 - training loss: 0.04750500246882439
Step 68000 - training loss: 0.036806344985961914
Step 69000 - training loss: 0.0375385619699955
Step 70000 - training loss: 0.037286244332790375
Step 71000 - training loss: 0.06378050148487091
Step 72000 - training loss: 0.04333393648266792
Step 73000 - training loss: 0.033853571861982346
Step 74000 - training loss: 0.03729679062962532
Step 75000 - training loss: 0.03572963923215866
Step 76000 - training loss: 0.045689117163419724
Step 77000 - training loss: 0.03290442004799843
Step 78000 - training loss: 0.02522939071059227
Step 79000 - training loss: 0.03093292936682701
Step 80000 - training loss: 0.02153831161558628
Step 81000 - training loss: 0.024102646857500076
Step 82000 - training loss: 0.030431462451815605
Step 83000 - training loss: 0.04322001710534096
Step 84000 - training loss: 0.036570411175489426
Step 85000 - training loss: 0.029437147080898285
Step 86000 - training loss: 0.025079013779759407
Step 87000 - training loss: 0.024824384599924088
Step 88000 - training loss: 0.021266527473926544
Step 89000 - training loss: 0.03171250596642494
Step 90000 - training loss: 0.022765174508094788
Step 91000 - training loss: 0.024092847481369972
