Starting SCAN training
Namespace(model='gru', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=50, layers=1, dropout=0.5, clip=5, use_attention=True, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.040717653930187225
Step 1000 - training loss: 15.761002540588379
Step 2000 - training loss: 12.411842346191406
Step 3000 - training loss: 10.098786354064941
Step 4000 - training loss: 8.065171241760254
Step 5000 - training loss: 7.130370616912842
Step 6000 - training loss: 6.4791646003723145
Step 7000 - training loss: 6.591966152191162
Step 8000 - training loss: 5.908318519592285
Step 9000 - training loss: 5.691341876983643
Step 10000 - training loss: 5.226411819458008
Step 11000 - training loss: 5.177216053009033
Step 12000 - training loss: 4.329463481903076
Step 13000 - training loss: 4.173042297363281
Step 14000 - training loss: 4.336214542388916
Step 15000 - training loss: 3.723086357116699
Step 16000 - training loss: 3.7647721767425537
Step 17000 - training loss: 3.0649778842926025
Step 18000 - training loss: 3.042034387588501
Step 19000 - training loss: 3.5221078395843506
Step 20000 - training loss: 2.3962998390197754
Step 21000 - training loss: 2.807941436767578
Step 22000 - training loss: 2.283057451248169
Step 23000 - training loss: 1.9012893438339233
Step 24000 - training loss: 1.9733213186264038
Step 25000 - training loss: 1.665947675704956
Step 26000 - training loss: 1.4648667573928833
Step 27000 - training loss: 1.7321698665618896
Step 28000 - training loss: 1.6188188791275024
Step 29000 - training loss: 1.659220576286316
Step 30000 - training loss: 1.5038727521896362
Step 31000 - training loss: 1.058379888534546
Step 32000 - training loss: 1.693332314491272
Step 33000 - training loss: 0.975690484046936
Step 34000 - training loss: 1.47421395778656
Step 35000 - training loss: 1.1518089771270752
Step 36000 - training loss: 1.3687416315078735
Step 37000 - training loss: 1.1126171350479126
Step 38000 - training loss: 1.1843827962875366
Step 39000 - training loss: 0.7557160258293152
Step 40000 - training loss: 1.2372153997421265
Step 41000 - training loss: 1.4323033094406128
Step 42000 - training loss: 0.9101369380950928
Step 43000 - training loss: 1.2270910739898682
Step 44000 - training loss: 0.9593050479888916
