Starting SCAN training
Namespace(model='gru', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=50, layers=1, dropout=0.5, clip=5, use_attention=True, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.03692923113703728
Step 1000 - training loss: 15.903101921081543
Step 2000 - training loss: 12.27148151397705
Step 3000 - training loss: 10.413270950317383
Step 4000 - training loss: 8.421768188476562
Step 5000 - training loss: 7.430744171142578
Step 6000 - training loss: 6.977487564086914
Step 7000 - training loss: 5.591655254364014
Step 8000 - training loss: 6.038570404052734
Step 9000 - training loss: 5.776891708374023
Step 10000 - training loss: 5.346284866333008
Step 11000 - training loss: 4.6538872718811035
Step 12000 - training loss: 4.401528358459473
Step 13000 - training loss: 4.334310531616211
Step 14000 - training loss: 4.10210657119751
Step 15000 - training loss: 4.033840179443359
Step 16000 - training loss: 4.06879997253418
Step 17000 - training loss: 3.6774652004241943
Step 18000 - training loss: 3.2643377780914307
Step 19000 - training loss: 3.3262312412261963
Step 20000 - training loss: 3.112532377243042
Step 21000 - training loss: 2.9871318340301514
Step 22000 - training loss: 2.924020528793335
Step 23000 - training loss: 2.373455047607422
Step 24000 - training loss: 2.409152030944824
Step 25000 - training loss: 2.192060708999634
Step 26000 - training loss: 2.1781201362609863
Step 27000 - training loss: 1.7985388040542603
Step 28000 - training loss: 2.056854248046875
Step 29000 - training loss: 1.7798871994018555
Step 30000 - training loss: 1.9097208976745605
Step 31000 - training loss: 2.017184019088745
Step 32000 - training loss: 1.2847139835357666
Step 33000 - training loss: 1.5251033306121826
Step 34000 - training loss: 1.7452319860458374
Step 35000 - training loss: 1.2926517724990845
Step 36000 - training loss: 1.259717345237732
Step 37000 - training loss: 1.0211719274520874
Step 38000 - training loss: 1.357633352279663
Step 39000 - training loss: 1.1255704164505005
Step 40000 - training loss: 1.2793729305267334
Step 41000 - training loss: 0.8011126518249512
Step 42000 - training loss: 1.5971556901931763
Step 43000 - training loss: 0.7185229063034058
Step 44000 - training loss: 0.6403056383132935
Step 45000 - training loss: 0.8344733715057373
Step 46000 - training loss: 1.1490072011947632
Step 47000 - training loss: 0.7908798456192017
Step 48000 - training loss: 0.9027755260467529
Step 49000 - training loss: 1.1130847930908203
Step 50000 - training loss: 0.6282268762588501
Step 51000 - training loss: 0.8405863046646118
Step 52000 - training loss: 0.28575652837753296
Step 53000 - training loss: 0.4099087119102478
Step 54000 - training loss: 0.5818016529083252
Step 55000 - training loss: 0.5738572478294373
Step 56000 - training loss: 0.40189048647880554
Step 57000 - training loss: 0.8896554708480835
Step 58000 - training loss: 0.7926716804504395
Step 59000 - training loss: 0.6599358916282654
Step 60000 - training loss: 0.5439339280128479
Step 61000 - training loss: 0.28217971324920654
Step 62000 - training loss: 0.5062385201454163
Step 63000 - training loss: 0.4802638590335846
Step 64000 - training loss: 0.9739866852760315
Step 65000 - training loss: 0.265982985496521
Step 66000 - training loss: 0.2661800682544708
Step 67000 - training loss: 0.3140333592891693
Step 68000 - training loss: 0.5068442225456238
Step 69000 - training loss: 0.37844523787498474
Step 70000 - training loss: 0.7339197993278503
Step 71000 - training loss: 1.0883290767669678
Step 72000 - training loss: 0.529148519039154
Step 73000 - training loss: 0.24737922847270966
Step 74000 - training loss: 0.39202529191970825
Step 75000 - training loss: 0.41802623867988586
Step 76000 - training loss: 0.26798349618911743
Step 77000 - training loss: 0.25662800669670105
Step 78000 - training loss: 0.45683833956718445
Step 79000 - training loss: 0.32567039132118225
Step 80000 - training loss: 0.35397735238075256
Step 81000 - training loss: 0.16662544012069702
Step 82000 - training loss: 1.4122397899627686
Step 83000 - training loss: 0.8139471411705017
Step 84000 - training loss: 0.44447755813598633
Step 85000 - training loss: 0.2473229616880417
Step 86000 - training loss: 0.18533112108707428
Step 87000 - training loss: 0.37311840057373047
Step 88000 - training loss: 0.6678372025489807
Step 89000 - training loss: 0.19028808176517487
Step 90000 - training loss: 0.2097674161195755
Step 91000 - training loss: 0.19542574882507324
Step 92000 - training loss: 0.7390819191932678
Step 93000 - training loss: 0.25588133931159973
Step 94000 - training loss: 0.2751408517360687
Step 95000 - training loss: 0.20216238498687744
Step 96000 - training loss: 0.8303082585334778
Step 97000 - training loss: 0.30092158913612366
Step 98000 - training loss: 1.1286700963974
Step 99000 - training loss: 0.6876767873764038
Finished - running eval...
