Starting SCAN training
Namespace(model='gru', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=50, layers=1, dropout=0.5, clip=5, use_attention=True, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.0469042994081974
Step 1000 - training loss: 16.21656608581543
Step 2000 - training loss: 12.86948013305664
Step 3000 - training loss: 10.045096397399902
Step 4000 - training loss: 8.622535705566406
Step 5000 - training loss: 7.577429294586182
Step 6000 - training loss: 7.286374092102051
Step 7000 - training loss: 6.090118408203125
Step 8000 - training loss: 6.246483325958252
Step 9000 - training loss: 5.189815521240234
Step 10000 - training loss: 5.373217582702637
Step 11000 - training loss: 4.940600872039795
Step 12000 - training loss: 5.19401741027832
Step 13000 - training loss: 5.079916000366211
Step 14000 - training loss: 4.390222549438477
Step 15000 - training loss: 4.567176342010498
Step 16000 - training loss: 4.209845542907715
Step 17000 - training loss: 3.6667640209198
Step 18000 - training loss: 3.647188663482666
Step 19000 - training loss: 3.36904239654541
Step 20000 - training loss: 3.35263991355896
Step 21000 - training loss: 3.2627322673797607
Step 22000 - training loss: 3.2501580715179443
Step 23000 - training loss: 3.2994191646575928
Step 24000 - training loss: 2.347402572631836
Step 25000 - training loss: 2.250883102416992
Step 26000 - training loss: 2.119802951812744
Step 27000 - training loss: 2.5867812633514404
Step 28000 - training loss: 2.383395195007324
Step 29000 - training loss: 2.2600347995758057
Step 30000 - training loss: 1.6808977127075195
Step 31000 - training loss: 1.7916110754013062
Step 32000 - training loss: 2.198207378387451
Step 33000 - training loss: 1.7357962131500244
Step 34000 - training loss: 1.7797298431396484
Step 35000 - training loss: 1.6830083131790161
Step 36000 - training loss: 1.4292690753936768
Step 37000 - training loss: 1.7370988130569458
Step 38000 - training loss: 1.0942260026931763
Step 39000 - training loss: 1.846198558807373
Step 40000 - training loss: 1.3895776271820068
Step 41000 - training loss: 1.1585568189620972
Step 42000 - training loss: 1.5889948606491089
Step 43000 - training loss: 1.2961159944534302
Step 44000 - training loss: 1.8269855976104736
Step 45000 - training loss: 0.8928967714309692
Step 46000 - training loss: 0.9766578674316406
Step 47000 - training loss: 1.2957303524017334
Step 48000 - training loss: 1.1474498510360718
Step 49000 - training loss: 1.5286505222320557
Step 50000 - training loss: 1.121224284172058
Step 51000 - training loss: 0.909062922000885
Step 52000 - training loss: 0.8119668960571289
Step 53000 - training loss: 1.1415807008743286
Step 54000 - training loss: 0.8114017248153687
Step 55000 - training loss: 0.7536690831184387
Step 56000 - training loss: 0.7115059494972229
Step 57000 - training loss: 1.0360363721847534
Step 58000 - training loss: 0.9748983979225159
Step 59000 - training loss: 0.6080046892166138
Step 60000 - training loss: 0.6560782790184021
Step 61000 - training loss: 0.8846473693847656
Step 62000 - training loss: 0.7732796669006348
Step 63000 - training loss: 0.7557680010795593
Step 64000 - training loss: 0.8955844044685364
Step 65000 - training loss: 0.5549170970916748
Step 66000 - training loss: 0.8293271660804749
Step 67000 - training loss: 0.9480377435684204
Step 68000 - training loss: 0.9316700100898743
Step 69000 - training loss: 0.9463355541229248
Step 70000 - training loss: 1.0392085313796997
Step 71000 - training loss: 0.6027492880821228
Step 72000 - training loss: 0.6426877379417419
Step 73000 - training loss: 0.8400132656097412
Step 74000 - training loss: 0.5054726600646973
