Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/simple_split/tasks_train_simple.txt', valid='../data/SCAN/simple_split/tasks_test_simple.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=101000, lr=0.001, hidden_dim=100, layers=2, dropout=0.0, clip=5, use_attention=False, verbose=False, use_oracle=False, teacher_forcing_ratio=0.5, log_target_probs=False, seed=None)
----------
Loaded train dataset with 16728 entries
Loaded validation dataset with 4182 entries
Step 0 - training loss: 0.04993368685245514
Step 1000 - training loss: 22.082292556762695
Step 2000 - training loss: 13.512041091918945
Step 3000 - training loss: 9.909643173217773
Step 4000 - training loss: 8.491474151611328
Step 5000 - training loss: 7.210968017578125
Step 6000 - training loss: 6.150028228759766
Step 7000 - training loss: 5.310679912567139
Step 8000 - training loss: 4.7555623054504395
Step 9000 - training loss: 4.259854793548584
Step 10000 - training loss: 3.2473244667053223
Step 11000 - training loss: 4.075369358062744
Step 12000 - training loss: 2.9207308292388916
Step 13000 - training loss: 2.927015781402588
Step 14000 - training loss: 2.690558433532715
Step 15000 - training loss: 3.099802017211914
Step 16000 - training loss: 2.1711349487304688
Step 17000 - training loss: 2.075183868408203
Step 18000 - training loss: 2.163780450820923
Step 19000 - training loss: 2.149970769882202
Step 20000 - training loss: 1.7764748334884644
Step 21000 - training loss: 1.5341671705245972
Step 22000 - training loss: 1.9018490314483643
Step 23000 - training loss: 1.3615319728851318
Step 24000 - training loss: 1.4987291097640991
Step 25000 - training loss: 1.2738869190216064
Step 26000 - training loss: 1.8700193166732788
Step 27000 - training loss: 1.0069873332977295
Step 28000 - training loss: 0.9735174775123596
Step 29000 - training loss: 0.9770165681838989
Step 30000 - training loss: 1.106451153755188
Step 31000 - training loss: 0.7311877012252808
Step 32000 - training loss: 1.1483319997787476
Step 33000 - training loss: 1.1733397245407104
Step 34000 - training loss: 0.9301162958145142
Step 35000 - training loss: 0.8164241909980774
Step 36000 - training loss: 1.209499716758728
Step 37000 - training loss: 0.7312313914299011
Step 38000 - training loss: 0.4659939408302307
Step 39000 - training loss: 0.6430953741073608
Step 40000 - training loss: 0.5218205451965332
Step 41000 - training loss: 0.7636512517929077
Step 42000 - training loss: 0.6607567667961121
Step 43000 - training loss: 0.6626631617546082
Step 44000 - training loss: 0.4499555826187134
Step 45000 - training loss: 0.4597634971141815
Step 46000 - training loss: 0.5372374653816223
Step 47000 - training loss: 0.6123684644699097
Step 48000 - training loss: 0.5098176002502441
Step 49000 - training loss: 0.4687652587890625
Step 50000 - training loss: 0.28166043758392334
Step 51000 - training loss: 0.3341522216796875
Step 52000 - training loss: 0.4265555441379547
Step 53000 - training loss: 0.30745863914489746
Step 54000 - training loss: 0.3840063214302063
Step 55000 - training loss: 0.2460705190896988
Step 56000 - training loss: 0.38308095932006836
Step 57000 - training loss: 0.31500571966171265
Step 58000 - training loss: 0.29913774132728577
Step 59000 - training loss: 0.31425708532333374
Step 60000 - training loss: 0.2232501208782196
