Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name='last_model.pt', device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.002250152174383402
Step 1000 - training loss: 1.524246335029602
Step 2000 - training loss: 1.095504879951477
Step 3000 - training loss: 0.9325141310691833
Step 4000 - training loss: 0.8013681769371033
Step 5000 - training loss: 0.6997724771499634
Step 6000 - training loss: 0.5786513686180115
Step 7000 - training loss: 0.5081396698951721
Step 8000 - training loss: 0.4330630898475647
Step 9000 - training loss: 0.41961580514907837
Step 10000 - training loss: 0.3662601709365845
Step 11000 - training loss: 0.3291712999343872
Step 12000 - training loss: 0.30680710077285767
Step 13000 - training loss: 0.28216302394866943
Step 14000 - training loss: 0.24488799273967743
Step 15000 - training loss: 0.237092062830925
Step 16000 - training loss: 0.21263767778873444
Step 17000 - training loss: 0.21531972289085388
Step 18000 - training loss: 0.16869701445102692
Step 19000 - training loss: 0.18709169328212738
Step 20000 - training loss: 0.17116610705852509
Step 21000 - training loss: 0.18154914677143097
Step 22000 - training loss: 0.1552775502204895
Step 23000 - training loss: 0.13763093948364258
Step 24000 - training loss: 0.14069946110248566
Step 25000 - training loss: 0.139312744140625
Step 26000 - training loss: 0.1361558586359024
Step 27000 - training loss: 0.1133284866809845
Step 28000 - training loss: 0.12128293514251709
Step 29000 - training loss: 0.09598267078399658
Step 30000 - training loss: 0.12198981642723083
Step 31000 - training loss: 0.1206938698887825
Step 32000 - training loss: 0.09985211491584778
Step 33000 - training loss: 0.10885562747716904
Step 34000 - training loss: 0.10415911674499512
Step 35000 - training loss: 0.08517271280288696
Step 36000 - training loss: 0.07182978093624115
Step 37000 - training loss: 0.07702721655368805
Step 38000 - training loss: 0.07995777577161789
Step 39000 - training loss: 0.09014610946178436
Step 40000 - training loss: 0.09146805852651596
Step 41000 - training loss: 0.09148449450731277
Step 42000 - training loss: 0.06580013036727905
Step 43000 - training loss: 0.06664479523897171
Step 44000 - training loss: 0.059866853058338165
Step 45000 - training loss: 0.05477061867713928
Step 46000 - training loss: 0.05008380487561226
Step 47000 - training loss: 0.05326829478144646
Step 48000 - training loss: 0.048865266144275665
Step 49000 - training loss: 0.05283098295331001
Step 50000 - training loss: 0.04363888129591942
Step 51000 - training loss: 0.05034872516989708
Step 52000 - training loss: 0.04052620753645897
Step 53000 - training loss: 0.04047836735844612
Step 54000 - training loss: 0.0474657267332077
