Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name='last_model.pt', device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.0022052882704883814
Step 1000 - training loss: 1.5387156009674072
Step 2000 - training loss: 1.099526286125183
Step 3000 - training loss: 0.926998496055603
Step 4000 - training loss: 0.807934045791626
Step 5000 - training loss: 0.7295069098472595
Step 6000 - training loss: 0.6326340436935425
Step 7000 - training loss: 0.5227257609367371
Step 8000 - training loss: 0.4591098427772522
Step 9000 - training loss: 0.4105646312236786
Step 10000 - training loss: 0.3664149343967438
Step 11000 - training loss: 0.3608132004737854
Step 12000 - training loss: 0.31460002064704895
Step 13000 - training loss: 0.30307379364967346
Step 14000 - training loss: 0.2614917755126953
Step 15000 - training loss: 0.254914790391922
Step 16000 - training loss: 0.22418083250522614
Step 17000 - training loss: 0.21106049418449402
Step 18000 - training loss: 0.19592279195785522
Step 19000 - training loss: 0.20188391208648682
Step 20000 - training loss: 0.18535445630550385
Step 21000 - training loss: 0.1590825617313385
Step 22000 - training loss: 0.1461474895477295
Step 23000 - training loss: 0.13456502556800842
Step 24000 - training loss: 0.13485881686210632
Step 25000 - training loss: 0.14043603837490082
Step 26000 - training loss: 0.13446028530597687
Step 27000 - training loss: 0.13923117518424988
Step 28000 - training loss: 0.12400122731924057
Step 29000 - training loss: 0.11511769890785217
Step 30000 - training loss: 0.10458675771951675
Step 31000 - training loss: 0.11773797124624252
Step 32000 - training loss: 0.1090380996465683
Step 33000 - training loss: 0.09470076113939285
Step 34000 - training loss: 0.0926983505487442
Step 35000 - training loss: 0.10215538740158081
Step 36000 - training loss: 0.0857434868812561
Step 37000 - training loss: 0.08705335855484009
Step 38000 - training loss: 0.071550153195858
Step 39000 - training loss: 0.08859145641326904
Step 40000 - training loss: 0.0576242059469223
Step 41000 - training loss: 0.06804210692644119
Step 42000 - training loss: 0.05818919464945793
Step 43000 - training loss: 0.04725727438926697
