Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/simple_split/size_variations/tasks_train_simple_p2.txt', valid='../data/SCAN/simple_split/size_variations/tasks_test_simple_p2.txt', name='last_model.pt', device='cuda', bsz=1, steps=100000, eval_interval=25000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=False, teacher_forcing_ratio=0.5, log_target_probs=False, seed=None)
----------
Loaded train dataset with 418 entries
Loaded validation dataset with 20492 entries
Step 0 - training loss: 0.002167822327464819
Step 1000 - training loss: 1.5269970893859863
Step 2000 - training loss: 1.0442962646484375
Step 3000 - training loss: 0.8350299596786499
Step 4000 - training loss: 0.6918576955795288
Step 5000 - training loss: 0.616492748260498
Step 6000 - training loss: 0.5174624919891357
Step 7000 - training loss: 0.46394893527030945
Step 8000 - training loss: 0.40195515751838684
Step 9000 - training loss: 0.3701781630516052
Step 10000 - training loss: 0.35050496459007263
Step 11000 - training loss: 0.31282278895378113
Step 12000 - training loss: 0.2902161180973053
Step 13000 - training loss: 0.2616870403289795
Step 14000 - training loss: 0.2460125833749771
Step 15000 - training loss: 0.2329588383436203
Step 16000 - training loss: 0.2243604063987732
Step 17000 - training loss: 0.18941795825958252
Step 18000 - training loss: 0.20211511850357056
Step 19000 - training loss: 0.21417906880378723
Step 20000 - training loss: 0.1805715411901474
Step 21000 - training loss: 0.16700279712677002
Step 22000 - training loss: 0.17809230089187622
Step 23000 - training loss: 0.17529813945293427
Step 24000 - training loss: 0.1610233038663864
Step 25000 - running eval...
Step 25000 - Eval_acc: 32.16 % over 20492 data points (max 32.16377122779621).
Step 25000 - training loss: 0.14551310241222382
Step 26000 - training loss: 0.15500938892364502
Step 27000 - training loss: 0.15170952677726746
Step 28000 - training loss: 0.11264460533857346
Step 29000 - training loss: 0.10755473375320435
Step 30000 - training loss: 0.12038317322731018
Step 31000 - training loss: 0.1290096491575241
Step 32000 - training loss: 0.09459881484508514
Step 33000 - training loss: 0.11869412660598755
Step 34000 - training loss: 0.09429322928190231
Step 35000 - training loss: 0.09178662300109863
Step 36000 - training loss: 0.0885242447257042
Step 37000 - training loss: 0.08860645443201065
Step 38000 - training loss: 0.11100394278764725
Step 39000 - training loss: 0.09257379174232483
Step 40000 - training loss: 0.0882110595703125
Step 41000 - training loss: 0.08162104338407516
Step 42000 - training loss: 0.08583647757768631
Step 43000 - training loss: 0.08361770957708359
Step 44000 - training loss: 0.08494888246059418
Step 45000 - training loss: 0.0715838074684143
Step 46000 - training loss: 0.07581913471221924
Step 47000 - training loss: 0.07390305399894714
Step 48000 - training loss: 0.06599563360214233
Step 49000 - training loss: 0.07173024863004684
Step 50000 - running eval...
Step 50000 - Eval_acc: 35.12 % over 20492 data points (max 35.12102283818076).
Step 50000 - training loss: 0.07764695584774017
Step 51000 - training loss: 0.05789167433977127
Step 52000 - training loss: 0.06543254107236862
Step 53000 - training loss: 0.06464460492134094
