Starting SCAN training
Namespace(model='gru', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=50, layers=1, dropout=0.5, clip=5, use_attention=True, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.002260976005345583
Step 1000 - training loss: 1.3764806985855103
Step 2000 - training loss: 1.078956961631775
Step 3000 - training loss: 0.9578962326049805
Step 4000 - training loss: 0.8183006644248962
Step 5000 - training loss: 0.7443584203720093
Step 6000 - training loss: 0.6636024117469788
Step 7000 - training loss: 0.556710422039032
Step 8000 - training loss: 0.5273778438568115
Step 9000 - training loss: 0.4770313799381256
Step 10000 - training loss: 0.43739381432533264
Step 11000 - training loss: 0.39294829964637756
Step 12000 - training loss: 0.364717036485672
Step 13000 - training loss: 0.32078444957733154
Step 14000 - training loss: 0.34941282868385315
Step 15000 - training loss: 0.283098042011261
Step 16000 - training loss: 0.281445175409317
Step 17000 - training loss: 0.2736344635486603
Step 18000 - training loss: 0.2408396154642105
Step 19000 - training loss: 0.23717808723449707
Step 20000 - training loss: 0.2175905704498291
Step 21000 - training loss: 0.2563343346118927
Step 22000 - training loss: 0.21263554692268372
Step 23000 - training loss: 0.18139469623565674
Step 24000 - training loss: 0.18992848694324493
Step 25000 - training loss: 0.18102145195007324
Step 26000 - training loss: 0.1557324379682541
Step 27000 - training loss: 0.13967964053153992
Step 28000 - training loss: 0.14540517330169678
Step 29000 - training loss: 0.12665562331676483
Step 30000 - training loss: 0.1429096907377243
Step 31000 - training loss: 0.12578849494457245
Step 32000 - training loss: 0.13290980458259583
Step 33000 - training loss: 0.10828336328268051
Step 34000 - training loss: 0.10461360216140747
Step 35000 - training loss: 0.11212444305419922
Step 36000 - training loss: 0.11191032081842422
Step 37000 - training loss: 0.08727359026670456
Step 38000 - training loss: 0.09252477437257767
Step 39000 - training loss: 0.08774351328611374
Step 40000 - training loss: 0.08808387815952301
Step 41000 - training loss: 0.09126913547515869
Step 42000 - training loss: 0.08272227644920349
Step 43000 - training loss: 0.0772433802485466
Step 44000 - training loss: 0.07983674854040146
Step 45000 - training loss: 0.08576792478561401
Step 46000 - training loss: 0.08335458487272263
Step 47000 - training loss: 0.0646079033613205
Step 48000 - training loss: 0.0711795911192894
Step 49000 - training loss: 0.06855987012386322
Step 50000 - training loss: 0.06709426641464233
Step 51000 - training loss: 0.062059130519628525
Step 52000 - training loss: 0.04263778030872345
Step 53000 - training loss: 0.0634511187672615
Step 54000 - training loss: 0.06631910800933838
Step 55000 - training loss: 0.05154813453555107
Step 56000 - training loss: 0.05995207279920578
Step 57000 - training loss: 0.06248442828655243
Step 58000 - training loss: 0.058070696890354156
Step 59000 - training loss: 0.04166259616613388
Step 60000 - training loss: 0.05360185354948044
Step 61000 - training loss: 0.044094495475292206
Step 62000 - training loss: 0.03419008105993271
Step 63000 - training loss: 0.04402585327625275
Step 64000 - training loss: 0.0560261607170105
Step 65000 - training loss: 0.031285837292671204
Step 66000 - training loss: 0.020069990307092667
Step 67000 - training loss: 0.03813076764345169
Step 68000 - training loss: 0.028187649324536324
Step 69000 - training loss: 0.033377356827259064
Step 70000 - training loss: 0.034112267196178436
