Starting SCAN training
Namespace(model='gru', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=50, layers=1, dropout=0.5, clip=5, use_attention=True, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.0021691336296498775
Step 1000 - training loss: 1.3596991300582886
Step 2000 - training loss: 1.0572845935821533
Step 3000 - training loss: 0.9985010027885437
Step 4000 - training loss: 0.9093290567398071
Step 5000 - training loss: 0.7737810611724854
Step 6000 - training loss: 0.6769886612892151
Step 7000 - training loss: 0.6091828942298889
Step 8000 - training loss: 0.5209121704101562
Step 9000 - training loss: 0.4718702733516693
Step 10000 - training loss: 0.432937890291214
Step 11000 - training loss: 0.41174033284187317
Step 12000 - training loss: 0.3652042746543884
Step 13000 - training loss: 0.3332328796386719
Step 14000 - training loss: 0.33118322491645813
Step 15000 - training loss: 0.31285354495048523
Step 16000 - training loss: 0.2805238366127014
Step 17000 - training loss: 0.2729314863681793
Step 18000 - training loss: 0.2535616159439087
Step 19000 - training loss: 0.2253507524728775
Step 20000 - training loss: 0.21659748256206512
Step 21000 - training loss: 0.23166196048259735
Step 22000 - training loss: 0.2002078890800476
Step 23000 - training loss: 0.20081879198551178
Step 24000 - training loss: 0.19916333258152008
Step 25000 - training loss: 0.1848175972700119
Step 26000 - training loss: 0.18279659748077393
Step 27000 - training loss: 0.17337487637996674
Step 28000 - training loss: 0.18099047243595123
Step 29000 - training loss: 0.13511621952056885
Step 30000 - training loss: 0.14039307832717896
Step 31000 - training loss: 0.1632985770702362
Step 32000 - training loss: 0.14889098703861237
Step 33000 - training loss: 0.1424822211265564
Step 34000 - training loss: 0.1211351677775383
Step 35000 - training loss: 0.10918228328227997
Step 36000 - training loss: 0.11797436326742172
Step 37000 - training loss: 0.10372041165828705
Step 38000 - training loss: 0.10262339562177658
Step 39000 - training loss: 0.12427183240652084
Step 40000 - training loss: 0.10344962775707245
Step 41000 - training loss: 0.08762440085411072
Step 42000 - training loss: 0.1049003005027771
Step 43000 - training loss: 0.08199667185544968
Step 44000 - training loss: 0.09174998104572296
Step 45000 - training loss: 0.09070558845996857
Step 46000 - training loss: 0.08553064614534378
Step 47000 - training loss: 0.06858589500188828
Step 48000 - training loss: 0.06811682134866714
Step 49000 - training loss: 0.0731055736541748
Step 50000 - training loss: 0.0502987839281559
Step 51000 - training loss: 0.053250789642333984
Step 52000 - training loss: 0.07305300980806351
Step 53000 - training loss: 0.05311881750822067
Step 54000 - training loss: 0.06257569789886475
Step 55000 - training loss: 0.050941918045282364
Step 56000 - training loss: 0.048055846244096756
Step 57000 - training loss: 0.05290631949901581
Step 58000 - training loss: 0.029154453426599503
Step 59000 - training loss: 0.04374471306800842
Step 60000 - training loss: 0.0578499510884285
Step 61000 - training loss: 0.03489767760038376
Step 62000 - training loss: 0.04934631288051605
Step 63000 - training loss: 0.05061546713113785
Step 64000 - training loss: 0.02948702871799469
Step 65000 - training loss: 0.030794305726885796
Step 66000 - training loss: 0.03946368768811226
Step 67000 - training loss: 0.03541496396064758
Step 68000 - training loss: 0.04500661417841911
Step 69000 - training loss: 0.04176836460828781
Step 70000 - training loss: 0.056315287947654724
Step 71000 - training loss: 0.055688899010419846
Step 72000 - training loss: 0.02203759364783764
Step 73000 - training loss: 0.02223152294754982
Step 74000 - training loss: 0.024914313107728958
Step 75000 - training loss: 0.02946513704955578
Step 76000 - training loss: 0.017987914383411407
Step 77000 - training loss: 0.019455522298812866
Step 78000 - training loss: 0.009620207361876965
Step 79000 - training loss: 0.027455968782305717
Step 80000 - training loss: 0.030604498460888863
Step 81000 - training loss: 0.025078458711504936
Step 82000 - training loss: 0.019116031005978584
Step 83000 - training loss: 0.02975725382566452
Step 84000 - training loss: 0.0175795815885067
Step 85000 - training loss: 0.02171945944428444
Step 86000 - training loss: 0.03264060989022255
Step 87000 - training loss: 0.0345824733376503
Step 88000 - training loss: 0.03724110871553421
Step 89000 - training loss: 0.02054854854941368
Step 90000 - training loss: 0.028428560122847557
Step 91000 - training loss: 0.022731376811861992
Step 92000 - training loss: 0.027232466265559196
Step 93000 - training loss: 0.019162269309163094
Step 94000 - training loss: 0.02462795004248619
Step 95000 - training loss: 0.027455130591988564
Step 96000 - training loss: 0.0161194559186697
Step 97000 - training loss: 0.02595563791692257
Step 98000 - training loss: 0.0214565247297287
Step 99000 - training loss: 0.03371356055140495
Finished - running eval...
