Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.028973471373319626
Step 1000 - training loss: 17.53209114074707
Step 2000 - training loss: 13.092646598815918
Step 3000 - training loss: 10.81149673461914
Step 4000 - training loss: 9.042781829833984
Step 5000 - training loss: 7.968217372894287
Step 6000 - training loss: 6.687261581420898
Step 7000 - training loss: 6.227066516876221
Step 8000 - training loss: 5.824507713317871
Step 9000 - training loss: 5.553487300872803
Step 10000 - training loss: 4.906590938568115
Step 11000 - training loss: 4.677224159240723
Step 12000 - training loss: 4.468183517456055
Step 13000 - training loss: 3.920347213745117
Step 14000 - training loss: 3.737719774246216
Step 15000 - training loss: 3.6657609939575195
Step 16000 - training loss: 3.298344612121582
Step 17000 - training loss: 3.0379624366760254
Step 18000 - training loss: 2.755012273788452
Step 19000 - training loss: 2.87060546875
Step 20000 - training loss: 2.7320454120635986
Step 21000 - training loss: 2.2419698238372803
Step 22000 - training loss: 2.383349657058716
Step 23000 - training loss: 2.3190126419067383
Step 24000 - training loss: 1.908023476600647
Step 25000 - training loss: 2.1404592990875244
Step 26000 - training loss: 1.6547950506210327
Step 27000 - training loss: 1.6141927242279053
Step 28000 - training loss: 1.2567200660705566
Step 29000 - training loss: 1.6940704584121704
Step 30000 - training loss: 1.6035871505737305
Step 31000 - training loss: 1.255987286567688
Step 32000 - training loss: 1.1702200174331665
Step 33000 - training loss: 1.0682560205459595
Step 34000 - training loss: 1.132732629776001
Step 35000 - training loss: 1.3521437644958496
Step 36000 - training loss: 0.9120887517929077
Step 37000 - training loss: 0.8237542510032654
Step 38000 - training loss: 1.0552176237106323
Step 39000 - training loss: 0.9319252967834473
Step 40000 - training loss: 0.8151660561561584
Step 41000 - training loss: 0.6515492796897888
Step 42000 - training loss: 0.8560551404953003
Step 43000 - training loss: 0.8126018643379211
Step 44000 - training loss: 0.7153370380401611
Step 45000 - training loss: 0.7569966912269592
Step 46000 - training loss: 0.5860185623168945
Step 47000 - training loss: 0.7437486052513123
Step 48000 - training loss: 0.5670267939567566
Step 49000 - training loss: 0.3554857075214386
Step 50000 - training loss: 0.5909935235977173
