Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/simple_split/tasks_train_simple.txt', valid='../data/SCAN/simple_split/tasks_test_simple.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=101000, lr=0.001, hidden_dim=100, layers=2, dropout=0.0, clip=5, use_attention=False, verbose=False, use_oracle=False, teacher_forcing_ratio=0.5, log_target_probs=False, seed=None)
----------
Loaded train dataset with 16728 entries
Loaded validation dataset with 4182 entries
Step 0 - training loss: 0.011001537553966045
Step 1000 - training loss: 21.922317504882812
Step 2000 - training loss: 13.011301040649414
Step 3000 - training loss: 8.97052001953125
Step 4000 - training loss: 8.194167137145996
Step 5000 - training loss: 6.955362796783447
Step 6000 - training loss: 6.488566875457764
Step 7000 - training loss: 6.277348041534424
Step 8000 - training loss: 5.632105350494385
Step 9000 - training loss: 4.40500020980835
Step 10000 - training loss: 4.972431659698486
Step 11000 - training loss: 3.685023307800293
Step 12000 - training loss: 3.4316656589508057
Step 13000 - training loss: 2.7560009956359863
Step 14000 - training loss: 3.045989751815796
Step 15000 - training loss: 2.312459945678711
Step 16000 - training loss: 2.56242036819458
Step 17000 - training loss: 2.106950044631958
Step 18000 - training loss: 2.0254220962524414
Step 19000 - training loss: 2.687673807144165
Step 20000 - training loss: 2.1022841930389404
Step 21000 - training loss: 1.7619407176971436
Step 22000 - training loss: 1.6939702033996582
Step 23000 - training loss: 1.3448436260223389
Step 24000 - training loss: 1.4697811603546143
Step 25000 - training loss: 1.3849765062332153
Step 26000 - training loss: 0.8408927917480469
Step 27000 - training loss: 0.9937577843666077
Step 28000 - training loss: 1.17958664894104
Step 29000 - training loss: 0.6852919459342957
Step 30000 - training loss: 0.9226091504096985
Step 31000 - training loss: 0.686018705368042
Step 32000 - training loss: 0.49999138712882996
Step 33000 - training loss: 0.6424030661582947
Step 34000 - training loss: 0.7721712589263916
Step 35000 - training loss: 0.3582356870174408
Step 36000 - training loss: 0.5684078931808472
Step 37000 - training loss: 0.3526937663555145
Step 38000 - training loss: 0.5592344403266907
Step 39000 - training loss: 0.23320291936397552
Step 40000 - training loss: 0.5569251179695129
Step 41000 - training loss: 0.4873316287994385
Step 42000 - training loss: 0.4222850203514099
Step 43000 - training loss: 0.2784215211868286
Step 44000 - training loss: 0.5414624214172363
Step 45000 - training loss: 0.45461854338645935
Step 46000 - training loss: 0.32988783717155457
Step 47000 - training loss: 0.21472495794296265
Step 48000 - training loss: 0.3154269754886627
Step 49000 - training loss: 0.17796801030635834
Step 50000 - training loss: 0.1355741024017334
Step 51000 - training loss: 0.6190724968910217
Step 52000 - training loss: 0.12057153135538101
Step 53000 - training loss: 0.6152323484420776
Step 54000 - training loss: 0.21490949392318726
Step 55000 - training loss: 0.15241959691047668
Step 56000 - training loss: 0.25414150953292847
Step 57000 - training loss: 0.19210033118724823
Step 58000 - training loss: 0.172054722905159
Step 59000 - training loss: 0.11669746786355972
Step 60000 - training loss: 0.2595873475074768
Step 61000 - training loss: 0.12512089312076569
Step 62000 - training loss: 0.13853280246257782
Step 63000 - training loss: 0.08239400386810303
Step 64000 - training loss: 0.2022944539785385
Step 65000 - training loss: 0.1028309240937233
Step 66000 - training loss: 0.05093836784362793
Step 67000 - training loss: 0.07686526328325272
Step 68000 - training loss: 0.12330861389636993
Step 69000 - training loss: 0.09912417083978653
Step 70000 - training loss: 0.047084301710128784
Step 71000 - training loss: 0.09278371930122375
Step 72000 - training loss: 0.10104254633188248
Step 73000 - training loss: 0.16158270835876465
Step 74000 - training loss: 0.12117462605237961
Step 75000 - training loss: 0.18516013026237488
Step 76000 - training loss: 0.05888647586107254
Step 77000 - training loss: 0.13585485517978668
Step 78000 - training loss: 0.13898764550685883
Step 79000 - training loss: 0.10227180272340775
Step 80000 - training loss: 0.12429729104042053
Step 81000 - training loss: 0.2170330137014389
Step 82000 - training loss: 0.04683910310268402
Step 83000 - training loss: 0.054127391427755356
Step 84000 - training loss: 0.38108912110328674
Step 85000 - training loss: 0.024066606536507607
Step 86000 - training loss: 0.017549745738506317
Step 87000 - training loss: 0.19992385804653168
Step 88000 - training loss: 0.1919754594564438
Step 89000 - training loss: 0.02490592747926712
Step 90000 - training loss: 0.017381833866238594
Step 91000 - training loss: 0.04014106094837189
Step 92000 - training loss: 0.07284391671419144
Step 93000 - training loss: 0.04367044195532799
Step 94000 - training loss: 0.09313640743494034
Step 95000 - training loss: 0.10801273584365845
Step 96000 - training loss: 0.07571819424629211
Step 97000 - training loss: 0.05869235098361969
Step 98000 - training loss: 0.04032552242279053
Step 99000 - training loss: 0.706622838973999
Finished - running eval...
