Starting SCAN training
Namespace(model='lstm', train='../data/SCAN/length_split/tasks_train_length.txt', valid='../data/SCAN/length_split/tasks_test_length.txt', name=None, device='cuda', bsz=1, steps=100000, eval_interval=105000, lr=0.001, hidden_dim=100, layers=2, dropout=0.5, clip=5, use_attention=False, verbose=False, use_oracle=True, teacher_forcing_ratio=0.5, log_target_probs=True, seed=None)
----------
Loaded train dataset with 16990 entries
Loaded validation dataset with 3920 entries
Step 0 - training loss: 0.0021856799721717834
Step 1000 - training loss: 1.548609733581543
Step 2000 - training loss: 1.1198837757110596
Step 3000 - training loss: 0.9018651843070984
Step 4000 - training loss: 0.8008053302764893
Step 5000 - training loss: 0.6522009968757629
Step 6000 - training loss: 0.563188374042511
Step 7000 - training loss: 0.5032976865768433
Step 8000 - training loss: 0.4611567258834839
Step 9000 - training loss: 0.42007777094841003
Step 10000 - training loss: 0.3936789333820343
Step 11000 - training loss: 0.35277822613716125
Step 12000 - training loss: 0.3371068835258484
Step 13000 - training loss: 0.29597750306129456
Step 14000 - training loss: 0.24875926971435547
Step 15000 - training loss: 0.24334625899791718
Step 16000 - training loss: 0.2367822378873825
Step 17000 - training loss: 0.20686690509319305
Step 18000 - training loss: 0.20263519883155823
Step 19000 - training loss: 0.1780092418193817
Step 20000 - training loss: 0.167352557182312
Step 21000 - training loss: 0.15884290635585785
Step 22000 - training loss: 0.1615135669708252
Step 23000 - training loss: 0.15229569375514984
Step 24000 - training loss: 0.1422974020242691
Step 25000 - training loss: 0.1271594911813736
Step 26000 - training loss: 0.11633076518774033
Step 27000 - training loss: 0.11663702130317688
Step 28000 - training loss: 0.12698791921138763
Step 29000 - training loss: 0.10521775484085083
Step 30000 - training loss: 0.08805035799741745
Step 31000 - training loss: 0.07870643585920334
Step 32000 - training loss: 0.09243691712617874
Step 33000 - training loss: 0.09008515626192093
Step 34000 - training loss: 0.07645034044981003
Step 35000 - training loss: 0.07213778048753738
Step 36000 - training loss: 0.07832425087690353
Step 37000 - training loss: 0.06359311193227768
Step 38000 - training loss: 0.0565740168094635
Step 39000 - training loss: 0.07012879103422165
Step 40000 - training loss: 0.06402885168790817
Step 41000 - training loss: 0.053250718861818314
Step 42000 - training loss: 0.05028780549764633
Step 43000 - training loss: 0.05142396315932274
Step 44000 - training loss: 0.05302311107516289
Step 45000 - training loss: 0.041588716208934784
Step 46000 - training loss: 0.06274300068616867
Step 47000 - training loss: 0.040131181478500366
Step 48000 - training loss: 0.035421110689640045
Step 49000 - training loss: 0.03667690232396126
Step 50000 - training loss: 0.022458737716078758
Step 51000 - training loss: 0.04140248894691467
Step 52000 - training loss: 0.04601244255900383
Step 53000 - training loss: 0.02425340935587883
Step 54000 - training loss: 0.031624045222997665
Step 55000 - training loss: 0.03870924189686775
Step 56000 - training loss: 0.03165894374251366
Step 57000 - training loss: 0.017088081687688828
Step 58000 - training loss: 0.024493535980582237
Step 59000 - training loss: 0.03245170786976814
Step 60000 - training loss: 0.02244436927139759
